Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
113.78848728246318,1703251763.703876,1703251763.703876,,vertical
108.43373493975903,1703251763.703876,1703251785.8024015,,vertical
95.04685408299866,1703251763.703876,1703251807.6988943,,vertical
103.07898259705489,1703251763.703876,1703251829.6821985,,vertical
97.72423025435074,1703251763.703876,1703251851.240639,,vertical
103.00812522104812,1703251763.703876,1703251873.0919168,,vertical
94.47072216334473,1703251763.703876,1703251895.1570246,,vertical
105.23100305392464,1703251763.703876,1703251916.8499541,,vertical
91.83588602471644,1703251763.703876,1703251938.5375369,,vertical
109.55610298621644,1703251763.703876,1703251960.166529,,vertical
112.89565676351476,1703251763.703876,1703251981.8124616,,vertical
100.97671849775902,1703251763.703876,1703252020.1136272,,vertical
121.12146087419858,1703251763.703876,1703252042.0485861,,vertical
117.40838519499341,1703251763.703876,1703252063.5264518,,vertical
114.88175864276701,1703251763.703876,1703252085.0204985,,vertical
103.15547541873373,1703251763.703876,1703252106.6066298,,vertical
104.8160597240826,1703251763.703876,1703252128.2057629,,vertical
100.71302407532782,1703251763.703876,1703252150.1663241,,vertical
119.17814442774437,1703251763.703876,1703252171.6406682,,vertical
96.44583927335896,1703251763.703876,1703252193.120504,,vertical
99.9130786786921,1703251763.703876,1703252214.882843,,vertical
113.31449453021187,1703251763.703876,1703252236.4371934,,vertical
99.47437783997682,1703251763.703876,1703252258.0934072,,vertical
109.63626163251772,1703251763.703876,1703252279.7078712,,vertical
109.84133939876679,1703251763.703876,1703252301.1705546,,vertical
107.26084818965425,1703251763.703876,1703252322.8472126,,vertical
120.57889326337892,1703251763.703876,1703252344.3646288,,vertical
111.66726575974272,1703251763.703876,1703252365.8425238,,vertical
116.34472367494551,1703251763.703876,1703252387.2844617,,vertical
111.57678159883824,1703251763.703876,1703252408.7189298,,vertical
105.6113462795553,1703251763.703876,1703252430.3977718,,vertical
104.80422356895636,1703251763.703876,1703252451.8935122,,vertical
120.01289080057103,1703251763.703876,1703252473.4639533,,vertical
122.60777846547555,1703251763.703876,1703252495.0291197,,vertical
117.17980909686715,1703251763.703876,1703252516.5995865,,vertical
110.3353046008043,1703251763.703876,1703252538.3497121,,vertical
100.98806658196956,1703251763.703876,1703252559.815402,,vertical
102.19070949435924,1703251763.703876,1703252581.2856553,,vertical
103.28197272276955,1703251763.703876,1703252602.7968636,,vertical
109.14524482824184,1703251763.703876,1703252624.2903407,,vertical
118.59113120355138,1703251763.703876,1703252645.7746723,,vertical
110.21879991867372,1703251763.703876,1703252667.2602324,,vertical
116.2425445883874,1703251763.703876,1703252688.7217069,,vertical
106.99123903708572,1703251763.703876,1703252710.1479933,,vertical
107.72436322800296,1703251763.703876,1703252731.63979,,vertical
110.15401719936278,1703251763.703876,1703252753.1938064,,vertical
108.72769778791334,1703251763.703876,1703252774.6582823,,vertical
102.20850552023454,1703251763.703876,1703252796.0754485,,vertical
105.20689758055325,1703251763.703876,1703252817.5669706,,vertical
102.22468742983938,1703251763.703876,1703252839.0154603,,vertical
113.34035034079739,1703251763.703876,1703252860.5475683,,vertical
121.26571651087824,1703251763.703876,1703252882.8213603,,vertical
115.34152969529151,1703251763.703876,1703252904.2673016,,vertical
125.93353455799223,1703251763.703876,1703252925.7140005,,vertical
119.58849728727044,1703251763.703876,1703252947.1688237,,vertical
111.657068857944,1703251763.703876,1703252968.7666798,,vertical
115.62499007851024,1703251763.703876,1703252990.303751,,vertical
129.77061161712948,1703251763.703876,1703253011.7314634,,vertical
124.45141685642241,1703251763.703876,1703253033.198519,,vertical
125.56438909029715,1703251763.703876,1703253054.6451976,,vertical
123.52689041833617,1703251763.703876,1703253076.1356905,,vertical
111.8813933169604,1703251763.703876,1703253097.6301374,,vertical
124.0276379930742,1703251763.703876,1703253119.1232605,,vertical
116.32744685048496,1703251763.703876,1703253140.6138825,,vertical
121.4773466620605,1703251763.703876,1703253162.1514268,,vertical
115.5933002607901,1703251763.703876,1703253183.7047067,,vertical
114.09927655292833,1703251763.703876,1703253205.209965,,vertical
110.4954389962674,1703251763.703876,1703253226.708212,,vertical
132.19416291874649,1703251763.703876,1703253248.2318103,,vertical
124.15276879429591,1703251763.703876,1703253269.6798177,,vertical
131.08717509488827,1703251763.703876,1703253291.2051427,,vertical
123.57484781799215,1703251763.703876,1703253312.6580496,,vertical
153.6381365541107,1703251763.703876,1703253334.093043,,vertical
127.74558874379665,1703251763.703876,1703253355.6621583,,vertical
122.66076028164922,1703251763.703876,1703253377.1628075,,vertical
127.54842474388212,1703251763.703876,1703253398.737878,,vertical
129.78792958611294,1703251763.703876,1703253420.2455232,,vertical
132.75010575462454,1703251763.703876,1703253441.7308784,,vertical
129.36419145301988,1703251763.703876,1703253463.2120163,,vertical
129.3915684773908,1703251763.703876,1703253484.714044,,vertical
118.11352543511842,1703251763.703876,1703253506.283206,,vertical
127.0384018155675,1703251763.703876,1703253527.734904,,vertical
